fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2024-2025,Dec,17,MADHYA PRADESH,1715,SIDHI,3684754,230.914437894328,38,242,2432.906221,7654,0,11713,2460178,326029,31676,791423,62173,687.73613,8801.54855119291,63489,88826,131669,211945,258,158104,247065,19367,5680.90619989991,1126354,64,19.35,38.37,99.89,NA
2024-2025,Dec,17,MADHYA PRADESH,1720,DEWAS,2200130,240.707138836517,41,246,2067.124334,3642,0,8578,1440075,215294,37319,287697,44303,896.26661,6429.75427364497,35056,48177,99932,200548,382,162332,327474,12220,3466.36332959997,454359,58,33.09,41.55,99.64,NA
2024-2025,Dec,17,MADHYA PRADESH,1722,DHAR,4143603,238.698253026335,38,1161,9357.077152,9667,0,21983,3967753,354981,46533,2622931,310848,1426.30084,20254.335087114,102574,160975,220702,458041,1445,305303,632216,31650,9470.957095,1548680,63,19.02,64.69,99.67,NA
2024-2025,Dec,17,MADHYA PRADESH,1725,KHANDWA,2426156,243.299652133081,31,706,3283.651378,5409,0,10317,2272162,194512,26930,770029,114885,800.21038,9612.02399978005,72340,128566,139597,342960,417,193988,459029,15726,5528.16224190005,1030710,57,19.9,60.51,99.91,NA
2024-2025,Dec,17,MADHYA PRADESH,1726,RAJGARH,5578788,248.24438104675,35,735,6248.197764,13784,2,13853,2751169,340737,56899,68782,10551,1096.28365,14174.1038695061,77412,122093,192642,367966,147,272440,505929,27637,6829.62245560005,1111154,71,39.73,41.32,99.88,NA
2024-2025,Dec,17,MADHYA PRADESH,1727,VIDISHA,2284684,242.835770709291,37,170,1999.410529,8355,0,15221,1648475,209887,30792,254082,12701,1028.85037,7031.34787044699,43689,53470,124520,186273,92,212168,308316,23576,4003.08697119999,543284,68,29.32,31.41,99.86,NA
2024-2025,Dec,17,MADHYA PRADESH,1729,SEHORE,1313907,243.565311733988,43,155,1162.272484,4211,0,9815,1092101,210506,28769,130456,18960,840.82553,4663.077219,25198,37240,62191,118530,119,130523,242453,14026,2659.979205,386895,56,33.8,33.34,99.92,NA
2024-2025,Dec,17,MADHYA PRADESH,1743,HARDA ,577098,236.39048394331,32,127,438.0210841,1831,0,3663,544010,138243,19003,212395,30898,394.81506,2118.824016,16606,26660,32054,73453,127,49779,111400,5494,1285.987872,237722,49,30.46,16.29,99.88,NA
2024-2025,Dec,17,MADHYA PRADESH,1748,ASHOK NAGAR,2554020,245.88089096062,48,234,2480.289454,5427,0,8252,2002827,344234,28333,199901,14027,610.82778,8015.68610619286,41315,53064,86374,145751,267,142393,533405,13679,4924.56887199986,572340,67,24.46,63.34,99.78,NA
2024-2025,Dec,17,MADHYA PRADESH,1749,ALIRAJPUR,2913927,231.967989807061,44,1690,5259.174955,7435,0,9370,2858646,400972,37770,2300378,197927,536.09358,12426.412196938,63720,103294,107025,247843,1900,135645,303747,16805,6631.14366189996,1002569,72,21.05,68.62,99.84,NA
2024-2025,Dec,17,MADHYA PRADESH,1701,MORENA,8581354,244.659305902641,57,354,16517.507357048,3581,3,7095,9541990,1186406,41155,132945,4225,852.32027,40715.1941303475,164708,176636,234366,295358,1438,314616,396826,10676,23345.3665032995,3881975,12,19.84,53.64,99.78,NA
2024-2025,Dec,17,MADHYA PRADESH,1706,GUNA,1958403,247.38032062601,47,203,3044.18348,4776,1,11554,2072165,231123,30493,333931,51305,736.51061,8906.82251078996,43222,58754,118934,256534,203,203912,423993,16330,5126.12842089996,684403,68,23.64,66.36,99.86,NA
2024-2025,Dec,17,MADHYA PRADESH,1708,CHHATARPUR,3709426,237.554906837186,44,400,4606.53148,7261,1,12193,2451783,346741,51711,123763,15205,1075.62898,11506.491281347,55644,77275,140202,269120,236,216758,405419,19454,5824.33082149998,784260,60,39.38,46.56,99.91,NA
2024-2025,Dec,17,MADHYA PRADESH,1709,PANNA,3032984,233.459981896705,46,347,4905.030785,6071,0,9247,2480764,411518,46366,391694,38777,749.24223,11445.864200092,53143,81535,113913,236702,230,152994,313391,15318,5791.59118529998,974398,60,26.45,61.55,99.9,NA
2024-2025,Dec,17,MADHYA PRADESH,1712,SATNA,3049785,204.891320490436,39,328,1905.285044,4732,0,12576,2143234,370648,47981,401805,51281,1116.92128,7413.50676810798,54895,78049,137484,251692,186,204125,375613,17308,4391.30044379999,873140,52,20.17,48,99.87,NA
2024-2025,Dec,17,MADHYA PRADESH,1717,RATLAM,2522955,231.387590322856,39,286,2751.425482,4512,0,10471,1676652,360576,61836,531886,71475,819.56417,7450.55431254996,42778,65986,107856,233215,423,185056,382345,14983,3879.56466089997,660507,71,34.48,47.98,99.88,NA
2024-2025,Dec,17,MADHYA PRADESH,1723,INDORE,732999,239.06710389032,44,36,431.1189171,2044,0,4988,516410,72412,11558,96416,16458,575.45143,2241.136778,11730,15253,36627,71820,45,68339,131376,7032,1234.566431,180761,54,49.96,26.48,99.8,NA
2024-2025,Dec,17,MADHYA PRADESH,1725,KHANDWA,2426156,243.396914070676,31,705,3283.651378,5367,0,10162,2250745,192501,26928,763254,114862,744.9933,9506.88855148003,72088,128083,139564,342880,408,193974,458982,15529,5478.24387360004,1021485,56,19.91,60.63,99.9,NA
2024-2025,Dec,17,MADHYA PRADESH,1727,VIDISHA,2284684,243.219991737826,37,169,1995.052232,8332,0,15077,1627901,207191,30769,252418,12652,1009.17357,6963.60648,43396,53123,124420,186118,85,212153,308251,23409,3959.38067769999,537281,68,29.34,31.52,99.85,NA
2024-2025,Dec,17,MADHYA PRADESH,1728,BHOPAL,1257750,245.636930857612,46,124,2263.531976,1823,0,5039,933277,121683,10995,27504,3391,388.25837,4944.263325,20108,26236,41938,68319,43,67410,110419,6862,2292.472979,335339,59,22.69,31.49,99.95,NA
2024-2025,Dec,17,MADHYA PRADESH,1739,SHEOPUR,2713980,242.387500666648,44,281,8413.718133,8969,0,14497,2246319,263984,20060,643878,40998,394.28905,14252.803663752,50139,66028,88405,148331,80,156428,257223,23466,5444.79648110003,891490,76,20.01,32.41,99.84,NA
2024-2025,Jan,17,MADHYA PRADESH,1707,TIKAMGARH,2238628,244.234446278571,45,125,2602.707881,5181,1,10622,1692602,261258,25354,128947,15565,793.11801,7529.74301334201,37246,53548,86869,155094,108,127249,220027,15803,4133.91712240001,606827,64,23,47.05,99.95,NA
2024-2025,Jan,17,MADHYA PRADESH,1714,SHAHDOL,3163465,215.200910085854,37,1604,3950.307648,9045,1,15400,2545584,325048,37601,1568847,137662,811.05022,10239.4778029539,67867,104789,128650,252425,732,155813,292063,24445,5478.11993499988,1291614,79,19.47,42.17,99.84,NA
2024-2025,Jan,17,MADHYA PRADESH,1721,JHABUA,3455034,231.203355810635,35,1283,4623.711572,7557,0,15010,2720967,104368,16290,2437859,314805,783.96616,11698.644746422,77261,135457,163797,352361,466,210101,440103,22567,6290.96701449997,1220215,74,19.9,61.64,100.03,NA
2024-2025,Jan,17,MADHYA PRADESH,1722,DHAR,4457190,236.425344686744,42,1328,9403.38426,10771,0,24754,4917523,443589,47142,3289432,314227,1670.41531,22700.0702732779,117052,184419,222822,463285,2057,307038,636438,35525,11626.2707027999,1908496,66,17.9,63.39,99.7,NA
2024-2025,Jan,17,MADHYA PRADESH,1731,BETUL,3579456,234.967595798596,33,2266,2425.584606,6333,1,13385,3014136,379508,56539,1568333,209255,1227.07654,10734.90404,89394,136270,166598,394655,715,213724,486806,19718,7082.24289329996,1576556,57,27.31,57.76,99.97,NA
2024-2025,Jan,17,MADHYA PRADESH,1736,CHHINDWARA,7613940,228.055991430304,41,3788,8478.514945,14684,1,22174,6112003,890231,90141,3397239,276772,1692.85777,24110.1617525519,145864,221646,234350,549265,2441,282364,649029,36858,13938.7890378999,3259183,73,23.62,47.52,100.07,NA
2024-2025,Jan,17,MADHYA PRADESH,1748,ASHOK NAGAR,2747308,244.90565822983,51,257,2535.166591,6011,0,9753,2388892,417385,29143,246258,14812,698.6248,9084.32306809275,46035,59480,88649,149407,425,144248,536469,15764,5850.53167699975,681396,70,25.63,60.17,99.81,NA
2024-2025,Dec,17,MADHYA PRADESH,1708,CHHATARPUR,3709426,238.164839245807,44,403,4683.600726,7375,1,12528,2489764,354525,51835,125975,15216,1141.97212,11755.315273907,56329,78226,140407,269481,257,216876,405627,19903,5929.74242819998,796317,60,39.25,46.31,99.92,NA
2024-2025,Dec,17,MADHYA PRADESH,1711,DAMOH,5347170,243.710066912749,50,415,10193.314507452,5702,0,12378,4098023,506880,40653,632295,38254,833.29487,21013.9039728519,80642,103876,155324,264626,2713,246987,409504,18080,9987.29459539985,1528853,54,25.48,62.79,99.96,NA
2024-2025,Dec,17,MADHYA PRADESH,1713,REWA,2782964,213.980761606953,33,195,2265.946745,8068,1,15240,1762392,307172,51606,258388,46514,1397.86414,7434.990709,52465,70525,154162,283556,151,249240,473320,23308,3771.179824,737324,52,23.97,31.99,100.75,NA
2024-2025,Dec,17,MADHYA PRADESH,1718,UJJAIN,2040760,195.254390490225,38,314,1267.936866,4241,0,8882,1356541,420067,56512,71347,11674,1141.06465,5057.707377,35277,52608,73741,170666,116,148061,344624,13123,2648.705861,471726,53,26.94,45.79,99.85,NA
2024-2025,Dec,17,MADHYA PRADESH,1720,DEWAS,2200130,240.679961710047,41,246,2068.059214,3653,0,8644,1447116,216833,37331,289572,44306,891.06661,6442.04405874497,35116,48278,99948,200582,384,162347,327512,12297,3482.91823469997,456492,58,32.99,41.56,99.65,NA
2024-2025,Dec,17,MADHYA PRADESH,1723,INDORE,732999,238.323779422986,44,37,432.1622771,2045,0,5048,525567,73810,11588,99565,16496,645.09611,2329.809525,11857,15424,36653,71894,45,68356,131400,7093,1252.551138,184075,54,49.68,26.46,99.88,NA
2024-2025,Dec,17,MADHYA PRADESH,1725,KHANDWA,2426156,243.153059881768,31,706,3283.651378,5423,0,10382,2279709,195474,26933,773297,114899,822.53843,9649.37199778005,72443,128773,139601,342985,420,193999,459065,15805,5543.18218990005,1033963,57,19.92,60.38,99.92,NA
2024-2025,Dec,17,MADHYA PRADESH,1726,RAJGARH,5578788,248.343205872489,35,742,6277.617568,13809,2,13893,2769661,342774,56916,69265,10562,1148.87752,14304.760007006,77789,122738,192694,368090,149,272559,506091,27702,6878.26491920005,1118771,71,39.67,41.36,99.89,NA
2024-2025,Dec,17,MADHYA PRADESH,1727,VIDISHA,2284684,243.301934044159,37,170,2003.165899,8376,0,15243,1655350,211147,30778,254649,12693,1066.45779,7097.12225444699,43783,53597,124415,186049,92,212039,308046,23619,4027.49856519999,545512,68,29.34,31.41,99.86,NA
2024-2025,Dec,17,MADHYA PRADESH,1733,JABALPUR,2065916,226.372269469491,33,517,1593.792643,3389,0,11680,1515949,303064,39887,535646,66777,989.45505,6014.93584877906,45751,66414,100806,198040,88,148165,286649,15069,3431.68815530006,683210,55,24.07,54.33,99.96,NA
2024-2025,Dec,17,MADHYA PRADESH,1738,BALAGHAT,7810265,234.833097241283,27,5080,7318.493138,12081,0,15966,4302545,201114,28091,1250236,129569,1443.36652,18865.659341351,154498,221609,274309,585158,782,312917,659745,28047,10103.79968,2625933,68,26.38,39.36,99.98,NA
2024-2025,Dec,17,MADHYA PRADESH,1740,UMARIA,2111081,224.729570368865,36,612,2398.59964,7397,1,7984,1632796,96495,12672,1023786,88612,341.51387,6409.48894532001,45139,66116,91372,163701,453,114027,195826,15381,3669.37543580001,817252,75,15.51,46.06,99.87,NA
2024-2025,Dec,17,MADHYA PRADESH,1742,BARWANI,2440528,215.725703106475,29,468,1837.813635,8981,0,11523,1509686,138028,34834,1155062,235452,779.10855,5873.70292348902,51689,87236,135452,312384,375,205315,456009,20504,3256.78073820002,643958,76,25.49,55.08,99.49,NA
2024-2025,Dec,17,MADHYA PRADESH,1744,KATNI ,3691077,200.880908711693,32,486,2391.768012,5136,0,6123,2457215,385530,48059,766160,85943,766.99612,8094.83995260601,75671,107713,142721,302055,205,168825,358492,11259,4936.07582100001,1395248,50,14.65,58.36,99.98,NA
2024-2025,Dec,17,MADHYA PRADESH,1706,GUNA,1958403,246.922959597205,48,211,3296.142191,5197,0,12395,2158118,241213,30643,356707,51895,812.11556,9437.146588,44808,60864,119609,257858,263,204160,424418,17592,5328.888837,710821,71,23.54,65.78,99.85,NA
2024-2025,Dec,17,MADHYA PRADESH,1712,SATNA,3049785,205.351647171162,39,336,1954.903385,4802,0,12915,2220170,385849,48064,417590,51352,1238.49526,7752.55430980798,55870,79398,137735,252151,211,204328,375946,17717,4559.15566499998,902416,53,20.08,47.31,99.87,NA
2024-2025,Dec,17,MADHYA PRADESH,1721,JHABUA,3211953,230.087610429699,33,1215,4584.774343,7196,0,12968,2410923,90925,16239,2165157,313591,732.78973,10864.799193071,72408,126458,163237,351005,361,209725,439199,20164,5547.23512000002,1083871,72,20.33,63.89,99.65,NA
2024-2025,Dec,17,MADHYA PRADESH,1725,KHANDWA,2426156,243.105911264647,32,709,3283.651378,5505,0,10935,2351419,202507,26974,800144,115014,839.4505,9839.54046548005,73412,130549,139715,343290,476,194079,459288,16440,5716.43858760005,1066214,58,20.06,59.66,99.87,NA
2024-2025,Dec,17,MADHYA PRADESH,1744,KATNI ,3691077,200.720575783049,33,490,2417.162504,5308,0,6183,2538404,399413,48076,791407,85988,783.33165,8295.59327850594,76716,109406,142770,302210,223,168932,358724,11491,5095.09912449994,1443313,50,14.71,58.48,99.97,NA
2024-2025,Dec,17,MADHYA PRADESH,1746,ANUPPUR,4415186,204.511944734516,36,1595,3203.02640089399,7810,0,8176,2518498,241805,25028,1507827,144983,565.18275,8918.83838879389,69121,102451,128810,260544,819,155828,308373,15986,5150.6292378999,1252493,77,45.67,27.9,99.96,NA
2024-2025,Dec,17,MADHYA PRADESH,1748,ASHOK NAGAR,2554020,245.956506564735,49,240,2534.362175,5567,0,8601,2071368,358087,28449,207625,14168,632.91987,8261.94641629282,42189,54217,86767,146332,318,142661,533821,14168,5094.66437089982,591610,68,24.66,62.69,99.77,NA
2024-2025,Dec,17,MADHYA PRADESH,1702,BHIND,2797555,223.95173664449,16,38,54.17966562,1695,56,7002,315338,46008,20274,2165,204,562.35943,1322.744023,19456,20968,80134,109317,0,160533,264865,8697,706.204927300001,125968,35,16.4,37.48,99.71,NA
2024-2025,Dec,17,MADHYA PRADESH,1706,GUNA,1958403,247.211381428884,48,211,3296.142191,5167,0,12329,2146893,240464,30637,352449,51802,810.99656,9414.50259379301,44641,60613,119518,257711,253,204125,424357,17496,5307.36384310001,707341,70,23.56,65.81,99.85,NA
2024-2025,Dec,17,MADHYA PRADESH,1714,SHAHDOL,2940899,216.082098281133,35,1445,3939.612507,8205,1,15154,2229787,280328,37472,1378669,136823,751.17864,9508.96168354294,62730,96167,128115,251132,513,155454,291036,23359,4818.17053679994,1126873,79,18.79,41.86,99.76,NA
2024-2025,Dec,17,MADHYA PRADESH,1716,MANDSAUR,2821554,242.384377315261,47,198,2901.101172,4180,0,12916,2143926,336931,38823,50161,8076,736.75007,8834.39292740798,45415,65394,96874,203332,323,165120,343825,17096,5196.54168519998,742984,64,39.56,37.88,99.88,NA
2024-2025,Dec,17,MADHYA PRADESH,1721,JHABUA,3211953,229.791066039569,33,1214,4584.153103,7187,0,12912,2404301,90680,16237,2159254,313550,732.78973,10841.811731771,72284,126212,163214,350960,361,209717,439186,20099,5524.86889870002,1081066,72,20.33,63.93,99.65,NA
2024-2025,Dec,17,MADHYA PRADESH,1724,KHARGONE,4438431,244.888739049038,41,635,7430.96384610197,5961,0,16793,3811766,286785,40819,2202804,183829,1238.5773,18004.1268390019,90767,138972,186326,370213,2347,283123,562299,22754,9334.58569289996,1523177,66,22.86,65.46,99.86,NA
2024-2025,Dec,17,MADHYA PRADESH,1725,KHANDWA,2426156,242.899304913992,31,709,3283.651378,5502,0,10843,2341926,201613,26966,796442,114993,836.65319,9808.82654348006,73274,130286,139700,343239,471,194069,459247,16345,5688.52197560006,1062111,58,20.05,59.74,99.87,NA
2024-2025,Dec,17,MADHYA PRADESH,1731,BETUL,3327622,234.459664888492,29,1825,2090.63328,5998,1,12408,2236002,276886,55842,1133272,206139,1074.61395,8407.77002646198,75430,112325,164850,389293,435,213014,483536,18406,5242.52279609998,1137281,56,21.7,62.67,99.91,NA
2024-2025,Dec,17,MADHYA PRADESH,1736,CHHINDWARA,7078259,227.856231794837,38,3453,8219.798762,13086,1,21766,5152453,745479,89598,2822094,275161,1520.22085,21480.204862484,135075,202026,233134,545901,1627,281473,646387,34852,11740.18525,2723095,72,23.5,47.64,100.02,NA
2024-2025,Dec,17,MADHYA PRADESH,1740,UMARIA,2111081,224.315214831787,36,616,2439.079553,7500,1,8000,1658600,99149,12672,1036915,88671,376.19359,6535.76529652002,45640,66907,91432,163811,465,114082,195927,15500,3720.49215320002,829672,76,15.48,45.87,99.85,NA
2024-2025,Dec,17,MADHYA PRADESH,1741,NEEMUCH,1280373,240.138445297045,44,296,1029.225953,3021,0,5081,958376,88285,13382,68614,10387,382.97232,3713.627499,21420,28758,49676,107975,94,89183,192468,8102,2301.429227,295844,52,26.58,26.29,99.51,NA
2024-2025,Dec,17,MADHYA PRADESH,1743,HARDA ,577098,236.816058981954,33,128,438.1665241,1906,0,3755,558442,142309,19012,217821,30941,425.05663,2185.70349,16791,26974,32077,73568,134,49749,111360,5661,1322.480336,243899,51,30.48,16.08,99.88,NA
2024-2025,Dec,17,MADHYA PRADESH,1751,AGAR-MALWA,1570093,242.823040969115,43,258,2035.034599,3615,0,7467,1110373,239520,32585,30133,4163,449.16919,5180.44527371399,25752,38391,59088,125431,137,105090,211870,11082,2696.24148469999,430444,70,48.79,38.62,99.91,NA
2024-2025,Dec,17,MADHYA PRADESH,1717,RATLAM,2522955,231.792897333437,39,294,2982.967408,4563,0,10932,1727768,372957,62058,546016,71631,912.46548,7900.27639444997,43618,67344,108117,233830,451,185145,382453,15495,4004.84350639997,680222,72,34.23,47.33,99.86,NA
2024-2025,Dec,17,MADHYA PRADESH,1719,SHAJAPUR,1230350,228.097095440892,40,180,1483.201646,2815,3,6305,876312,164529,21716,72361,11645,650.89856,4132.94242548699,21698,30657,59874,104799,40,104846,178915,9120,1998.84221899999,312667,58,48.84,29.18,99.92,NA
2024-2025,Dec,17,MADHYA PRADESH,1725,KHANDWA,2426156,243.180313952942,31,710,3283.651378,5483,0,10764,2331910,200677,26966,793417,114975,836.65319,9791.05062698006,73142,130025,139685,343204,463,194062,459228,16247,5670.74605910006,1057835,58,20.06,59.82,99.88,NA
2024-2025,Dec,17,MADHYA PRADESH,1728,BHOPAL,1257750,245.373076502568,46,127,2317.754485,1884,0,5244,967693,127415,11067,29174,3435,429.12148,5121.334051,20613,26894,42182,68700,60,67526,110613,7128,2374.45808519999,348374,60,22.53,31.12,99.92,NA
2024-2025,Dec,17,MADHYA PRADESH,1732,NARMADAPURAM,874018,230.097323751294,32,129,486.7948692,3317,0,8846,546926,90695,19025,165230,31761,821.34982,2566.606778,16811,23665,46331,98262,74,99784,192026,12163,1258.462089,192024,52,30.38,23.25,99.8,NA
2024-2025,Dec,17,MADHYA PRADESH,1736,CHHINDWARA,7078259,228.07080228865,38,3452,8184.520099,13019,1,21686,5128790,741596,89587,2808683,275124,1504.77185,21386.564449384,134839,201581,233113,545831,1602,281467,646351,34705,11697.2725,2710395,72,23.53,47.63,100.02,NA
2024-2025,Dec,17,MADHYA PRADESH,1737,SEONI,6016621,208.826994428686,36,2658,4740.913481,6857,0,15322,4312987,502296,57981,2063254,216134,1239.00276,14986.597363012,119583,196569,195538,466398,859,221885,523849,22179,9006.68112219995,2414878,64,43.82,36.43,99.9,NA
2024-2025,Dec,17,MADHYA PRADESH,1738,BALAGHAT,7810265,234.516877826701,28,5152,7422.71643,12311,0,16285,4416145,206551,28111,1292102,129679,1475.52753,19254.849334454,156289,224640,274419,585496,869,312999,660055,28596,10356.60537,2693445,68,26.74,39.16,99.97,NA
2024-2025,Dec,17,MADHYA PRADESH,1739,SHEOPUR,2713980,241.893553343104,45,282,8549.435374,9389,1,14735,2339684,274841,20116,672888,41527,440.38486,14649.3649990521,51233,67560,88834,149165,92,156640,257682,24124,5659.54476460006,929920,77,20.01,32.87,99.85,NA
2024-2025,Dec,17,MADHYA PRADESH,1750,SINGRAULI,3570774,237.444886264705,40,662,4196.630307,8681,0,8941,2599677,365166,35374,793558,68657,546.76532,10916.1957228577,63579,92276,121721,214812,371,166586,287354,17622,6172.80009589969,1063067,69,23.54,61.83,99.95,NA
2024-2025,Sep,17,MADHYA PRADESH,1708,CHHATARPUR,2759749,238.38618095887,40,336,1232.808423,5126,1,9977,1969442,263322,50232,95536,14770,756.94681,6684.63280269198,48315,66936,137412,264085,143,213719,400568,15103,4694.87756999998,639355,51,39.07,50.96,99.92,NA
2024-2025,Sep,17,MADHYA PRADESH,1710,SAGAR,2201557,243.944093551129,32,174,857.635151,4932,10,17491,1356563,149878,37337,147338,34194,969.56791,5136.458375,41592,55607,156856,267503,58,277147,477301,22423,3309.255314,426361,70,34.65,36.6,99.83,NA
2024-2025,Sep,17,MADHYA PRADESH,1717,RATLAM,1877033,230.286568588943,35,252,813.9435094,3272,0,10032,1341725,283611,60620,452906,70538,611.17514,4514.93111174999,37796,58060,106491,229687,219,183762,378770,13304,3089.81246239999,532649,68,32.64,51.89,99.74,NA
2024-2025,Sep,17,MADHYA PRADESH,1718,UJJAIN,1518290,190.314937322838,35,268,440.704872,3581,0,5132,1046713,310067,53341,51071,10957,782.20471,3214.960772,29124,43328,71107,163504,63,147009,340739,8713,1992.05119,354683,33,27.26,54.96,99.62,NA
2024-2025,Sep,17,MADHYA PRADESH,1730,RAISEN,1066744,239.838513812662,35,124,579.5798161,3510,0,9333,827574,123358,21486,126789,22859,559.62912,3124.050118,23636,33781,71124,124418,120,142229,224607,12843,1984.841182,291593,61,49.47,26.34,99.6,NA
2024-2025,Sep,17,MADHYA PRADESH,1731,BETUL,2475692,235.244363109192,26,1519,837.8896353,3771,0,11255,1654797,194480,55335,845455,204098,689.86689,5420.57318866502,62869,91613,163384,385208,178,212419,481191,15026,3892.81666340002,855648,52,19.43,68.74,99.91,NA
2024-2025,Sep,17,MADHYA PRADESH,1743,HARDA ,429352,238.904121838712,29,117,184.6870195,1490,1,2823,435740,110184,18847,170579,30579,276.0284,1501.71624,14758,23480,31873,72772,60,50096,112172,4313,1041.000821,193617,37,28.82,17.58,99.79,NA
2024-2025,Sep,17,MADHYA PRADESH,1751,AGAR-MALWA,1168122,243.574311879544,39,220,704.3102857,2320,0,6663,846051,177885,31899,23001,4020,297.7777,3062.850887,21554,31846,57983,123301,47,104419,210666,8983,2060.762901,330064,64,47.42,43.55,99.9,NA
